"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)","Mapping: RIM Mapping"
"DV_EHR_URI","DV_EHR_URI","","","",0,*,"","","","null {[]} {[]}
","A `DV_EHR_URI` is a `DV_URI` which has the scheme name 'ehr', and which can only reference items in EHRs.","A `DV_EHR_URI` is a `DV_URI` which has the scheme name 'ehr', and which can only reference items in EHRs. 

Used to reference items in an EHR, which may be the same as the current EHR (containing this link), or another.","","","","","","","","","",,,,,"",,,,"Base",0,*,"","Value_valid:Value valid must not be empty {value.empty().not()}
Scheme_valid:Scheme valid {scheme().is_equal (Ehr_scheme)}","n/a"
"DV_EHR_URI.CR","DV_EHR_URI.CR","","","",1,1,"","","","string {[]} {[]}
","Carriage return character.","Carriage return character.","","","","","","","","","",,,,,"",,,,"BASIC_DEFINITIONS.CR",1,1,"",""
"DV_EHR_URI.LF","DV_EHR_URI.LF","","","",1,1,"","","","string {[]} {[]}
","Line feed character.","Line feed character.","","","","","","","","","",,,,,"",,,,"BASIC_DEFINITIONS.LF",1,1,"",""
"DV_EHR_URI.Local-terminology-id","DV_EHR_URI.Local_terminology_id","","","",1,1,"","","","string {[]} {[]}
","Predefined terminology identifier","Predefined terminology identifier to indicate it is local to the knowledge resource in which it occurs, e.g. an archetype","","","","","","","","","",,,,,"",,,,"OPENEHR_DEFINITIONS.Local_terminology_id",1,1,"",""
"DV_EHR_URI.value","DV_EHR_URI.value","","","",1,1,"","","","string {[]} {[]}
","Value of URI as a String.","Value of URI as a String. 'Plain-text' URIs are allowed, enabling better readability, but must be RFC-3986 encoded in use.","","","","","","","","","",,,,,"",,,,"DV_URI.value",1,1,"",""
