"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)","Mapping: RIM Mapping"
"ARCHETYPE_ID","ARCHETYPE_ID","","","",0,*,"","","","null {[]} {[]}
","Identifier for archetypes. Ideally these would identify globally unique archetypes","Identifier for archetypes. Ideally these would identify globally unique archetypes. Lexical form: rm_originator '-' rm_name '-' rm_entity '.' concept_name { '-' specialisation }* '.v' number.","","","","","","","","","",,,,,"",,,,"Base",0,*,"","","n/a"
"ARCHETYPE_ID.value","ARCHETYPE_ID.value","","","",1,1,"","","","string {[]} {[]}
","The value of the id","The value of the id.","","","","","","","","","",,,,,"",,,,"UID.value",1,1,"",""
