"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)","Mapping: RIM Mapping"
"ADDRESSED_MESSAGE","ADDRESSED_MESSAGE","","","",0,*,"","","","null {[]} {[]}
","The concept of a message addressed to nominated recipients.","The concept of a message addressed to nominated recipients.","","","","","","","","","",,,,,"",,,,"Base",0,*,"","","n/a"
"ADDRESSED_MESSAGE.sender","ADDRESSED_MESSAGE.sender","","","",1,1,"","","","string {[]} {[]}
","Party sending the message.","Party sending the message.","","","","","","","","","",,,,,"",,,,"ADDRESSED_MESSAGE.sender",1,1,"",""
"ADDRESSED_MESSAGE.sender-reference","ADDRESSED_MESSAGE.sender_reference","","","",1,1,"","","","string {[]} {[]}
","Identification of message used by sender.","Identification of message used by sender. This will be the same no matter how many times this message is sent to these recipients.","","","","","","","","","",,,,,"",,,,"ADDRESSED_MESSAGE.sender_reference",1,1,"",""
"ADDRESSED_MESSAGE.addressees","ADDRESSED_MESSAGE.addressees","","","",1,*,"","","","string {[]} {[]}
","Intended recipients, in the form of internet addresses.","Intended recipients, in the form of internet addresses.","","","","","","","","","",,,,,"",,,,"ADDRESSED_MESSAGE.addressees",1,*,"",""
"ADDRESSED_MESSAGE.urgency","ADDRESSED_MESSAGE.urgency","","","",0,1,"","","","integer {[]} {[]}
","Urgency with which destination should deal with message:

* -1 - low
* 0 - normal
* 1 - high","Urgency with which destination should deal with message:

* -1 - low
* 0 - normal
* 1 - high","","","","","","","","","",,,,,"",,,,"ADDRESSED_MESSAGE.urgency",0,1,"",""
"ADDRESSED_MESSAGE.message","ADDRESSED_MESSAGE.message","","","",1,1,"","","","http://openehr.org/fhir/StructureDefinition/MESSAGE {[]} {[]}
","The content of the message.","The content of the message.","","","","","","","","","",,,,,"",,,,"ADDRESSED_MESSAGE.message",1,1,"",""
