"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)","Mapping: RIM Mapping"
"EXTRACT_ENTITY_MANIFEST","EXTRACT_ENTITY_MANIFEST","","","",0,*,"","","","null {[]} {[]}
","The manifest for one entity (e.","The manifest for one entity (e.g. EHR subject), identifying the entity and optionally specifying top-level items to be included in the Extract. The list actually included may be modified by the `_version_spec_` part of the specification, and also by the link_depth attribute. In repeat (standing order) requests, the final inclusion may be modified by the send_changes_only value for `EXTRACT_UPDATE_SPEC._update_method_`.

Various identifiers may be provided for the entity; these are to be used by the receiver system to locate the entity. The `_extract_id_key_` attribute is used to record the identifier that will be used throughout the Extract for this entity, including in instances of `EXTRACT_ENTITY_IDENTIFIER`.","","","","","","","","","",,,,,"",,,,"Base",0,*,"","","n/a"
"EXTRACT_ENTITY_MANIFEST.extract-id-key","EXTRACT_ENTITY_MANIFEST.extract_id_key","","","",1,1,"","","","string {[]} {[]}
","Identifier by which this entity is known in the Extract.","Identifier by which this entity is known in the Extract. May be one of the other identifiers, e.g. ehr_id or subject_id, or it may be something else, including a simple integer.","","","","","","","","","",,,,,"",,,,"EXTRACT_ENTITY_MANIFEST.extract_id_key",1,1,"",""
"EXTRACT_ENTITY_MANIFEST.ehr-id","EXTRACT_ENTITY_MANIFEST.ehr_id","","","",0,1,"","","","string {[]} {[]}
","EHR / EMR identifier for the entity at the target system.","EHR / EMR identifier for the entity at the target system.","","","","","","","","","",,,,,"",,,,"EXTRACT_ENTITY_MANIFEST.ehr_id",0,1,"",""
"EXTRACT_ENTITY_MANIFEST.subject-id","EXTRACT_ENTITY_MANIFEST.subject_id","","","",0,1,"","","","string {[]} {[]}
","Subject (i.","Subject (i.e. patient or similar) identifier for the entity at the target system.","","","","","","","","","",,,,,"",,,,"EXTRACT_ENTITY_MANIFEST.subject_id",0,1,"",""
"EXTRACT_ENTITY_MANIFEST.other-ids","EXTRACT_ENTITY_MANIFEST.other_ids","","","",0,*,"","","","string {[]} {[]}
","Other identifiers that may be used to find the entity at the target system, keyed by type.","Other identifiers that may be used to find the entity at the target system, keyed by type. May include medicare numbers, drivers license number, tax number etc.","","","","","","","","","",,,,,"",,,,"EXTRACT_ENTITY_MANIFEST.other_ids",0,*,"",""
"EXTRACT_ENTITY_MANIFEST.item-list","EXTRACT_ENTITY_MANIFEST.item_list","","","",0,*,"","","","http://openehr.org/fhir/StructureDefinition/OBJECT-REF {[]} {[]}
","List of Uids of items to be included in the Extract, in cases where individual items are being requested by id.","List of Uids of items to be included in the Extract, in cases where individual items are being requested by id. More typically, this attribute is not used, and the `EXTRACT_SPEC._criteria query_` defines the Extract contents. If set, for openEHR data, these are Uids identifying the version containers.","","","","","","","","","",,,,,"",,,,"EXTRACT_ENTITY_MANIFEST.item_list",0,*,"",""
