"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)","Mapping: RIM Mapping"
"DV_TIME_SPECIFICATION","DV_TIME_SPECIFICATION","","","",0,*,"","","","null {[]} {[]}
","This is an abstract class of which all timing specifications are specialisations.","This is an abstract class of which all timing specifications are specialisations. Specifies points in time, possibly linked to the calendar, or a real world repeating event, such as  breakfast. ","","","","","","","","","",,,,,"",,,,"Base",0,*,"","","n/a"
"DV_TIME_SPECIFICATION.CR","DV_TIME_SPECIFICATION.CR","","","",1,1,"","","","string {[]} {[]}
","Carriage return character.","Carriage return character.","","","","","","","","","",,,,,"",,,,"BASIC_DEFINITIONS.CR",1,1,"",""
"DV_TIME_SPECIFICATION.LF","DV_TIME_SPECIFICATION.LF","","","",1,1,"","","","string {[]} {[]}
","Line feed character.","Line feed character.","","","","","","","","","",,,,,"",,,,"BASIC_DEFINITIONS.LF",1,1,"",""
"DV_TIME_SPECIFICATION.Local-terminology-id","DV_TIME_SPECIFICATION.Local_terminology_id","","","",1,1,"","","","string {[]} {[]}
","Predefined terminology identifier","Predefined terminology identifier to indicate it is local to the knowledge resource in which it occurs, e.g. an archetype","","","","","","","","","",,,,,"",,,,"OPENEHR_DEFINITIONS.Local_terminology_id",1,1,"",""
"DV_TIME_SPECIFICATION.value","DV_TIME_SPECIFICATION.value","","","",1,1,"","","","http://openehr.org/fhir/StructureDefinition/DV-PARSABLE {[]} {[]}
","The specification, in the HL7v3 syntax for `PIVL` or `EIVL` types.","The specification, in the HL7v3 syntax for `PIVL` or `EIVL` types.","","","","","","","","","",,,,,"",,,,"DV_TIME_SPECIFICATION.value",1,1,"",""
