"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)","Mapping: RIM Mapping"
"REVISION_HISTORY","REVISION_HISTORY","","","",0,*,"","","","null {[]} {[]}
","Purpose Defines the notion of a revision history of audit items, each associated with the version for which that audit was committed.","Purpose Defines the notion of a revision history of audit items, each associated with the version for which that audit was committed. The list is in most-recent-first order. ","","","","","","","","","",,,,,"",,,,"Base",0,*,"","","n/a"
"REVISION_HISTORY.items","REVISION_HISTORY.items","","","",1,*,"","","","http://openehr.org/fhir/StructureDefinition/REVISION-HISTORY-ITEM {[]} {[]}
","The items in this history in most-recent-last order.","The items in this history in most-recent-last order.","","","","","","","","","",,,,,"",,,,"REVISION_HISTORY.items",1,*,"",""
