"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)","Mapping: RIM Mapping"
"HIER_OBJECT_ID","HIER_OBJECT_ID","","","",0,*,"","","","null {[]} {[]}
","Concrete type corresponding to hierarchical identifiers of the form defined by UID_BASED_ID","Concrete type corresponding to hierarchical identifiers of the form defined by UID_BASED_ID.","","","","","","","","","",,,,,"",,,,"Base",0,*,"","","n/a"
"HIER_OBJECT_ID.value","HIER_OBJECT_ID.value","","","",1,1,"","","","string {[]} {[]}
","The value of the id","The value of the id.","","","","","","","","","",,,,,"",,,,"UID.value",1,1,"",""
