"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)","Mapping: RIM Mapping"
"SYNC_EXTRACT_REQUEST","SYNC_EXTRACT_REQUEST","","","",0,*,"","","","null {[]} {[]}
","Type of request designed for synchronisation of Contributions between openEHR servers.","Type of request designed for synchronisation of Contributions between openEHR servers.","","","","","","","","","",,,,,"",,,,"Base",0,*,"","","n/a"
"SYNC_EXTRACT_REQUEST.specification","SYNC_EXTRACT_REQUEST.specification","","","",1,1,"","","","http://openehr.org/fhir/StructureDefinition/SYNC-EXTRACT-SPEC {[]} {[]}
","Details of specification of synchronisation request.","Details of specification of synchronisation request.","","","","","","","","","",,,,,"",,,,"SYNC_EXTRACT_REQUEST.specification",1,1,"",""
