"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)","Mapping: RIM Mapping"
"PARTY_SELF","PARTY_SELF","","","",0,*,"","","","null {[]} {[]}
","Party proxy representing the subject of the record.","Party proxy representing the subject of the record. Used to indicate that the party is the owner of the record. May or may not have `_external_ref_` set. ","","","","","","","","","",,,,,"",,,,"Base",0,*,"","","n/a"
"PARTY_SELF.external-ref","PARTY_SELF.external_ref","","","",0,1,"","","","http://openehr.org/fhir/StructureDefinition/PARTY-REF {[]} {[]}
","Optional reference to more detailed demographic or identification information for this party, in an external system.","Optional reference to more detailed demographic or identification information for this party, in an external system.","","","","","","","","","",,,,,"",,,,"PARTY_PROXY.external_ref",0,1,"",""
