"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)","Mapping: RIM Mapping"
"BASIC_DEFINITIONS","BASIC_DEFINITIONS","","","",0,*,"","","","null {[]} {[]}
","Inheritance class to provide access to constants defined in other packages","Inheritance class to provide access to constants defined in other packages.","","","","","","","","","",,,,,"",,,,"Base",0,*,"","","n/a"
"BASIC_DEFINITIONS.CR","BASIC_DEFINITIONS.CR","","","",1,1,"","","","string {[]} {[]}
","Carriage return character.","Carriage return character.","","","","","","","","","",,,,,"",,,,"BASIC_DEFINITIONS.CR",1,1,"",""
"BASIC_DEFINITIONS.LF","BASIC_DEFINITIONS.LF","","","",1,1,"","","","string {[]} {[]}
","Line feed character.","Line feed character.","","","","","","","","","",,,,,"",,,,"BASIC_DEFINITIONS.LF",1,1,"",""
