URL,Version,Status,OIDs,Name,Title,Description,Used
http://fhir.org/guides/cdc/opioid-cds/CodeSystem/opioidcds-indicator,2022.1.0,active,,CDC_Opioid_Indicator,CodeSystem - CDC 2022 Opioid Indicator,"Indicates the urgency/importance of the recommended action",
http://fhir.org/guides/cdc/opioid-cds/CodeSystem/opioidcds-overrideReasons,2022.1.0,active,,CDC_Opioid_Override_Reasons,CDC Opioid Override Reasons,"Override reasons for the 2022 CDC Clinical Practice Guideline for Prescribing Opioids for Pain",
